tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema5,is_ema5_in_uptrend,ema5_uptrend_time_span,is_ema5_in_downtrend,ema5_downtrend_time_span,ema20,is_ema20_in_uptrend,ema20_uptrend_time_span,is_ema20_in_downtrend,ema20_downtrend_time_span,ema50,is_ema50_in_uptrend,ema50_uptrend_time_span,is_ema50_in_downtrend,ema50_downtrend_time_span,ema100,is_ema100_in_uptrend,ema100_uptrend_time_span,is_ema100_in_downtrend,ema100_downtrend_time_span,ema200,is_ema200_in_uptrend,ema200_uptrend_time_span,is_ema200_in_downtrend,ema200_downtrend_time_span,candle_cnt_ema20_above_ema50,candle_cnt_ema20_below_ema50,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,index,strategy
NIFTY BANK,NSE,2022-01-19 10:45:00,38110.65,False,True,2022-01-19 10:45:00,38173.6,38196.0,38096.45,38110.65,0,38149.5455137262,False,0,True,6,38184.19158995766,False,0,True,10,38301.851086334245,False,0,True,8,38351.46348345131,False,0,True,7,38357.765068995584,False,0,True,6,0,23,0,28,0,12,SELL,-1,37738.65,2022-01-21 15:25:00,BUY,791,s8
NIFTY BANK,NSE,2022-01-24 10:45:00,37398.65,False,True,2022-01-24 10:45:00,37441.0,37446.0,37386.35,37398.65,0,37432.373644414576,False,0,True,8,37477.60829429826,False,0,True,17,37501.59080999172,False,0,True,17,37553.58401672169,False,0,True,12,37694.37712302105,False,0,True,11,0,7,0,8,0,237,SELL,-1,37332.8,2022-01-25 12:15:00,BUY,792,s8
NIFTY BANK,NSE,2022-01-25 15:10:00,37714.45,True,False,2022-01-25 15:10:00,37669.65,37715.95,37660.0,37714.45,0,37663.61951173254,True,8,False,0,37560.784677348056,True,18,False,0,37405.34291695301,True,8,False,0,37302.75689084891,True,9,False,0,37343.92043868532,True,5,False,0,62,0,51,0,8,0,BUY,1,37096.9,2022-01-27 09:15:00,SELL,793,s8
NIFTY BANK,NSE,2022-01-27 11:30:00,37136.65,False,True,2022-01-27 11:30:00,37158.65,37174.25,37136.65,37136.65,0,37174.29041874709,False,0,True,7,37252.35035893876,False,0,True,8,37309.1367109321,False,0,True,8,37293.74348938785,False,0,True,16,37329.66973546312,False,0,True,8,0,16,0,28,0,5,SELL,-1,37304.85,2022-01-27 12:45:00,BUY,794,s8
NIFTY BANK,NSE,2022-01-27 15:25:00,38100.6,True,False,2022-01-27 15:25:00,38049.8,38136.35,38043.05,38100.6,0,38031.81938899244,True,5,False,0,37877.34677302431,True,16,False,0,37662.42826037342,True,14,False,0,37509.41879253299,True,14,False,0,37432.91108303661,True,13,False,0,28,0,34,0,23,0,BUY,1,37764.75,2022-01-28 14:35:00,SELL,795,s8
NIFTY BANK,NSE,2022-01-31 13:05:00,38081.7,True,False,2022-01-31 13:05:00,38053.95,38107.4,38012.9,38081.7,0,38062.04083182196,True,5,False,0,37988.54252194442,True,5,False,0,37949.12714752381,True,15,False,0,37933.062438337016,True,15,False,0,37835.62781292468,True,5,False,0,10,0,15,0,145,0,BUY,1,38098.45,2022-02-01 13:00:00,SELL,796,s8
NIFTY BANK,NSE,2022-02-02 10:05:00,39141.5,True,False,2022-02-02 10:05:00,39131.3,39150.9,39106.5,39141.5,0,39076.05300866268,True,7,False,0,38843.855585130426,True,8,False,0,38628.23853050746,True,5,False,0,38475.291304602826,True,7,False,0,38274.448815135576,True,12,False,0,21,0,25,0,251,0,BUY,1,38877.55,2022-02-03 15:20:00,SELL,797,s8
NIFTY BANK,NSE,2022-02-04 12:55:00,38683.5,False,True,2022-02-04 12:55:00,38699.7,38738.6,38673.4,38683.5,0,38721.26694338068,False,0,True,9,38803.43486385563,False,0,True,15,38927.09428947801,False,0,True,8,39011.06512100265,False,0,True,15,38958.563700718696,False,0,True,8,0,64,0,35,0,6,SELL,-1,38300.65,2022-02-09 09:15:00,BUY,798,s8
NIFTY BANK,NSE,2022-02-09 12:05:00,38469.6,True,False,2022-02-09 12:05:00,38415.0,38488.8,38406.5,38469.6,0,38430.376056306624,True,5,False,0,38398.28855217091,True,7,False,0,38271.08510944145,True,5,False,0,38165.88203099902,False,0,False,0,38225.3181646465,True,15,False,0,41,0,43,0,10,0,BUY,1,38656.95,2022-02-11 09:15:00,SELL,799,s8
NIFTY BANK,NSE,2022-02-14 09:20:00,37512.55,False,True,2022-02-14 09:20:00,37331.75,37552.8,37221.75,37512.55,0,37904.45352567625,False,0,True,5,38347.92634360951,False,0,True,20,38511.415766998405,False,0,True,20,38603.31232156091,False,0,True,20,38611.02707638448,False,0,True,20,0,18,0,20,0,13,SELL,-1,37611.85,2022-02-15 13:40:00,BUY,800,s8
NIFTY BANK,NSE,2022-02-16 12:45:00,38251.6,True,False,2022-02-16 12:45:00,38222.2,38258.7,38202.4,38251.6,0,38191.3260981303,True,9,False,0,38051.935880516445,True,7,False,0,37965.72791200597,True,19,False,0,37817.91409726363,False,0,False,0,37786.27321700248,True,5,False,0,84,0,8,0,45,0,BUY,1,37890.7,2022-02-16 15:15:00,SELL,801,s8
NIFTY BANK,NSE,2022-02-17 14:10:00,37632.5,False,True,2022-02-17 14:10:00,37698.6,37713.85,37632.5,37632.5,0,37706.00655178701,False,0,True,5,37763.21861774384,False,0,True,14,37799.98717260065,False,0,True,10,37834.34451875739,False,0,False,0,37837.61520654515,False,0,True,17,0,62,0,5,0,30,SELL,-1,37722.85,2022-02-18 12:35:00,BUY,802,s8
NIFTY BANK,NSE,2022-02-21 09:20:00,37346.75,False,True,2022-02-21 09:20:00,37381.5,37407.65,37306.25,37346.75,0,37460.55657116173,False,0,True,5,37568.5076777883,False,0,True,18,37616.107681703535,False,0,True,18,37647.61466415204,False,0,True,18,37699.14087595201,False,0,True,18,0,12,0,18,0,122,SELL,-1,37671.85,2022-02-21 10:40:00,BUY,803,s8
NIFTY BANK,NSE,2022-02-21 13:15:00,38005.3,True,False,2022-02-21 13:15:00,38022.35,38040.95,38005.3,38005.3,0,37989.11203597367,True,5,False,0,37927.03633598355,True,15,False,0,37800.433949421546,True,13,False,0,37727.15579514506,True,13,False,0,37716.901531889285,True,12,False,0,27,0,33,0,14,0,BUY,1,37715.9,2022-02-21 14:10:00,SELL,804,s8
NIFTY BANK,NSE,2022-02-22 12:15:00,37246.25,False,True,2022-02-22 12:15:00,37228.85,37270.15,37206.45,37246.25,0,37246.74190555576,False,0,True,6,37258.31311718009,False,0,True,5,37341.43234801624,False,0,True,14,37458.09168630686,False,0,True,13,37562.263175461776,False,0,True,9,0,46,0,54,0,36,SELL,-1,37504.7,2022-02-22 14:10:00,BUY,805,s8
NIFTY BANK,NSE,2022-02-24 10:05:00,36080.0,False,True,2022-02-24 10:05:00,36132.05,36156.85,36062.7,36080.0,0,36106.27928269032,False,0,True,9,36599.22960286925,False,0,True,10,37054.70202099323,False,0,True,6,37266.61965623516,False,0,True,17,37397.83854989095,False,0,True,17,0,17,0,18,0,11,SELL,-1,35059.95,2022-03-04 13:25:00,BUY,806,s8
NIFTY BANK,NSE,2022-03-07 09:15:00,33131.25,False,True,2022-03-07 09:15:00,33278.15,33532.95,33109.25,33131.25,0,33974.747089771845,False,0,True,5,34421.30937644629,False,0,True,19,34549.545839596554,False,0,True,12,34657.05787270737,False,0,True,18,34916.74644670712,False,0,True,16,0,5,0,12,0,251,SELL,-1,33227.0,2022-03-08 15:15:00,BUY,807,s8
NIFTY BANK,NSE,2022-03-09 14:45:00,33858.15,True,False,2022-03-09 14:45:00,33777.5,33858.15,33755.2,33858.15,0,33821.26013139368,True,6,False,0,33683.80338351849,True,20,False,0,33470.8364078502,True,9,False,0,33267.41027338608,True,19,False,0,33304.35371163763,True,11,False,0,80,0,89,0,18,0,BUY,1,34961.0,2022-03-15 13:55:00,SELL,808,s8
NIFTY BANK,NSE,2022-03-16 10:50:00,35661.6,True,False,2022-03-16 10:50:00,35661.0,35686.35,35651.15,35661.6,0,35642.14271938372,True,5,False,0,35555.53310792546,True,8,False,0,35410.785721807595,True,20,False,0,35316.77223858235,True,20,False,0,35125.640593314434,True,8,False,0,18,0,20,0,251,0,BUY,1,36017.7,2022-03-21 12:35:00,SELL,809,s8
NIFTY BANK,NSE,2022-03-22 10:20:00,35519.6,False,True,2022-03-22 10:20:00,35472.35,35525.15,35470.8,35519.6,0,35521.672015930286,False,0,True,5,35690.86584528255,False,0,True,6,35870.40640322499,False,0,True,13,35997.13287786054,False,0,False,0,35973.26783326547,False,0,True,6,0,87,0,30,0,10,SELL,-1,35878.2,2022-03-22 12:55:00,BUY,810,s8
NIFTY BANK,NSE,2022-03-22 15:10:00,36346.15,True,False,2022-03-22 15:10:00,36244.75,36352.7,36243.2,36346.15,0,36279.69296657245,True,8,False,0,36203.919230944506,True,12,False,0,36039.79459276318,True,11,False,0,35980.028380042146,True,10,False,0,35951.76627820997,True,8,False,0,25,0,31,0,12,0,BUY,1,36107.05,2022-03-23 13:50:00,SELL,811,s8
NIFTY BANK,NSE,2022-03-24 12:00:00,35658.65,False,True,2022-03-24 12:00:00,35688.75,35713.7,35643.6,35658.65,0,35737.284376495416,False,0,True,5,35815.869258485785,False,0,True,5,35911.74449161323,False,0,True,17,36010.586788527115,False,0,True,16,36043.98441446586,False,0,True,17,0,69,0,45,0,29,SELL,-1,35482.8,2022-03-28 12:40:00,BUY,812,s8
NIFTY BANK,NSE,2022-03-29 09:35:00,35911.9,True,False,2022-03-29 09:35:00,35836.7,35911.9,35815.4,35911.9,0,35850.78134040032,True,8,False,0,35735.16931551069,True,17,False,0,35590.79750143994,True,5,False,0,35500.37180390931,False,0,False,0,35531.60456980663,True,19,False,0,40,0,45,0,8,0,BUY,1,37715.65,2022-04-06 09:15:00,SELL,813,s8
NIFTY BANK,NSE,2022-04-06 11:45:00,37580.5,False,True,2022-04-06 11:45:00,37606.35,37612.65,37580.5,37580.5,0,37598.28557645077,False,0,True,5,37633.29207880269,False,0,True,10,37812.04797341323,False,0,True,9,37962.5579188198,False,0,True,20,37863.67716771183,False,0,True,11,0,39,0,45,0,8,SELL,-1,37749.95,2022-04-07 11:35:00,BUY,814,s8
NIFTY BANK,NSE,2022-04-07 14:40:00,37550.25,False,True,2022-04-07 14:40:00,37580.45,37584.35,37521.25,37550.25,0,37576.528926154526,False,0,True,6,37654.46032080326,False,0,True,16,37691.43050279492,False,0,True,13,37713.949776199006,False,0,True,13,37738.22821340031,False,0,True,13,0,7,0,13,0,13,SELL,-1,37735.65,2022-04-08 10:10:00,BUY,815,s8
NIFTY BANK,NSE,2022-04-08 10:40:00,37531.85,False,True,2022-04-08 10:40:00,37560.45,37573.3,37518.75,37531.85,0,37552.15675162613,False,0,True,6,37567.908438186925,False,0,True,6,37607.22204294846,False,0,True,20,37651.732553257,False,0,True,20,37697.317188366986,False,0,True,20,0,34,0,6,0,40,SELL,-1,37689.7,2022-04-08 12:15:00,BUY,816,s8
NIFTY BANK,NSE,2022-04-11 10:35:00,37821.5,True,False,2022-04-11 10:35:00,37817.05,37837.4,37797.75,37821.5,0,37818.62704973768,True,5,False,0,37764.095868859054,True,7,False,0,37725.29012419989,True,13,False,0,37696.49031589351,True,13,False,0,37696.26570351636,True,13,False,0,52,0,7,0,26,0,BUY,1,37713.7,2022-04-11 14:45:00,SELL,817,s8
NIFTY BANK,NSE,2022-04-13 09:45:00,37880.7,True,False,2022-04-13 09:45:00,37869.5,37922.75,37864.95,37880.7,0,37876.43477038221,True,9,False,0,37806.16259129043,True,7,False,0,37698.72810501162,True,6,False,0,37652.61509450908,True,5,False,0,37654.24116213255,True,5,False,0,24,0,26,0,7,0,BUY,1,37644.95,2022-04-13 12:00:00,SELL,818,s8
NIFTY BANK,NSE,2022-04-13 14:50:00,37570.05,False,True,2022-04-13 14:50:00,37592.6,37602.45,37559.6,37570.05,0,37592.41454622455,False,0,True,7,37616.43036096808,False,0,True,5,37648.647471177785,False,0,True,19,37659.17088469773,False,0,True,15,37662.65878206387,False,0,True,15,0,33,0,19,0,10,SELL,-1,37038.45,2022-04-19 13:45:00,BUY,819,s8
NIFTY BANK,NSE,2022-04-19 15:25:00,36070.65,False,True,2022-04-19 15:25:00,36135.4,36136.1,35931.25,36070.65,0,36250.58589026262,False,0,True,7,36629.87419955096,False,0,True,12,36757.12754045087,False,0,True,8,36808.810987813216,False,0,True,8,36956.968273671424,False,0,True,14,0,5,0,8,0,167,SELL,-1,36605.5,2022-04-21 11:10:00,BUY,820,s8
NIFTY BANK,NSE,2022-04-21 15:10:00,36812.0,True,False,2022-04-21 15:10:00,36758.5,36833.95,36755.3,36812.0,0,36784.01242716564,True,5,False,0,36721.243789927714,True,17,False,0,36645.10088737016,True,15,False,0,36585.555258042674,True,12,False,0,36620.56633214821,True,11,False,0,71,0,75,0,6,0,BUY,1,36410.7,2022-04-22 09:15:00,SELL,821,s8
NIFTY BANK,NSE,2022-04-22 10:20:00,36293.45,False,True,2022-04-22 10:20:00,36300.15,36311.7,36284.8,36293.45,0,36297.95698799454,False,0,True,5,36424.31716615493,False,0,True,14,36521.10310334497,False,0,True,14,36534.36894047769,False,0,True,14,36588.49009773271,False,0,True,14,0,10,0,14,0,9,SELL,-1,36494.9,2022-04-26 09:15:00,BUY,822,s8
NIFTY BANK,NSE,2022-04-26 11:30:00,36558.25,True,False,2022-04-26 11:30:00,36521.9,36568.25,36520.1,36558.25,0,36525.95083194846,True,5,False,0,36474.758499612646,True,14,False,0,36359.80405148699,True,11,False,0,36281.81011507424,True,10,False,0,36300.34931994055,True,8,False,0,28,0,31,0,13,0,BUY,1,36321.8,2022-04-26 14:50:00,SELL,823,s8
NIFTY BANK,NSE,2022-04-27 10:35:00,36065.75,False,True,2022-04-27 10:35:00,36046.7,36079.3,36039.35,36065.75,0,36068.61094608147,False,0,True,5,36146.51182041066,False,0,True,11,36258.958242538174,False,0,True,11,36298.16465690465,False,0,True,8,36315.91476027417,False,0,True,17,0,26,0,18,0,10,SELL,-1,36140.1,2022-04-28 12:00:00,BUY,824,s8
NIFTY BANK,NSE,2022-04-28 14:30:00,36422.3,True,False,2022-04-28 14:30:00,36440.95,36450.85,36399.3,36422.3,0,36412.088727438335,True,8,False,0,36342.15783782776,True,5,False,0,36240.33130149584,True,5,False,0,36176.637269617146,True,18,False,0,36177.48231600055,True,11,False,0,65,0,38,0,13,0,BUY,1,36320.65,2022-04-29 14:20:00,SELL,825,s8
NIFTY BANK,NSE,2022-05-02 10:05:00,35907.55,False,True,2022-05-02 10:05:00,35999.3,36014.2,35879.85,35907.55,0,35967.46397619837,False,0,True,5,36080.23238144253,False,0,True,14,36258.39896660124,False,0,True,10,36326.86345448626,False,0,True,8,36313.40751825975,False,0,True,5,0,25,0,30,0,7,SELL,-1,36168.8,2022-05-02 14:50:00,BUY,826,s8
NIFTY BANK,NSE,2022-05-04 12:35:00,35813.5,False,True,2022-05-04 12:35:00,35856.2,35876.9,35794.0,35813.5,0,35882.04929669907,False,0,True,5,35995.47747098541,False,0,True,14,36044.88728075521,False,0,True,9,36076.05509265484,False,0,True,14,36130.559166567255,False,0,True,12,0,7,0,9,0,112,SELL,-1,34578.25,2022-05-10 12:25:00,BUY,827,s8
NIFTY BANK,NSE,2022-05-11 12:25:00,34430.4,False,True,2022-05-11 12:25:00,34488.45,34491.1,34406.15,34430.4,0,34465.967369453225,False,0,True,5,34478.529247485,False,0,True,5,34494.481455029905,False,0,True,5,34491.86428836936,False,0,True,5,34553.596253924195,False,0,True,6,0,28,0,5,0,251,SELL,-1,34568.7,2022-05-11 14:00:00,BUY,828,s8
NIFTY BANK,NSE,2022-05-12 09:45:00,33917.8,False,True,2022-05-12 09:45:00,33888.45,33943.05,33865.7,33917.8,0,33987.666636276765,False,0,True,7,34303.45134519075,False,0,True,7,34406.74825010081,False,0,True,7,34440.31481591697,False,0,True,7,34502.0932808426,False,0,True,7,0,5,0,7,0,7,SELL,-1,33740.9,2022-05-16 14:00:00,BUY,829,s8
NIFTY BANK,NSE,2022-05-17 11:15:00,33942.95,True,False,2022-05-17 11:15:00,33909.8,33946.75,33888.05,33942.95,0,33934.39058701573,True,5,False,0,33870.10442519399,True,5,False,0,33780.4676675832,True,7,False,0,33720.95050557601,True,7,False,0,33756.280268325536,True,5,False,0,46,0,27,0,5,0,BUY,1,33412.45,2022-05-19 09:15:00,SELL,830,s8
NIFTY BANK,NSE,2022-05-19 11:25:00,33456.05,False,True,2022-05-19 11:25:00,33476.35,33488.8,33453.55,33456.05,0,33497.6093246367,False,0,True,5,33566.94290718273,False,0,True,8,33774.22999575685,False,0,True,6,33949.721894607974,False,0,True,7,34002.71381988168,False,0,True,7,0,60,0,48,0,22,SELL,-1,33839.0,2022-05-20 09:15:00,BUY,831,s8
NIFTY BANK,NSE,2022-05-20 11:50:00,34101.35,True,False,2022-05-20 11:50:00,34105.2,34109.5,34075.55,34101.35,0,34096.62931995712,True,5,False,0,34049.00730158696,True,18,False,0,33874.87434248393,True,12,False,0,33796.28237112898,True,12,False,0,33829.45221909206,True,12,False,0,30,0,32,0,7,0,BUY,1,34278.4,2022-05-23 15:00:00,SELL,832,s8
NIFTY BANK,NSE,2022-05-24 12:45:00,34471.0,True,False,2022-05-24 12:45:00,34474.4,34486.9,34456.1,34471.0,0,34457.227027423265,True,7,False,0,34420.72291937366,True,7,False,0,34407.33215907164,True,14,False,0,34401.02937279932,True,14,False,0,34311.05800493419,True,9,False,0,6,0,8,0,168,0,BUY,1,34312.3,2022-05-24 13:15:00,SELL,833,s8
NIFTY BANK,NSE,2022-05-25 09:40:00,34583.4,True,False,2022-05-25 09:40:00,34610.45,34612.95,34558.8,34583.4,0,34581.73050575667,True,5,False,0,34448.85890823573,True,6,False,0,34403.898343130306,True,6,False,0,34395.828020931214,True,6,False,0,34334.95849323648,True,6,False,0,5,0,6,0,206,0,BUY,1,34412.0,2022-05-25 13:35:00,SELL,834,s8
NIFTY BANK,NSE,2022-05-26 12:55:00,34652.1,True,False,2022-05-26 12:55:00,34655.95,34661.35,34619.05,34652.1,0,34601.98549428721,True,5,False,0,34542.51548108503,True,15,False,0,34518.46615348836,True,12,False,0,34501.60685953444,True,15,False,0,34456.84707048478,True,5,False,0,11,0,5,0,251,0,BUY,1,35554.85,2022-05-31 15:05:00,SELL,835,s8
NIFTY BANK,NSE,2022-06-01 13:55:00,35467.75,False,True,2022-06-01 13:55:00,35465.65,35500.0,35463.2,35467.75,0,35469.2729614477,False,0,True,7,35539.08329955607,False,0,True,5,35599.64121831994,False,0,True,5,35644.97108816789,False,0,True,5,35623.220373919015,False,0,True,19,0,19,0,25,0,6,SELL,-1,35642.85,2022-06-01 15:10:00,BUY,836,s8
NIFTY BANK,NSE,2022-06-02 12:00:00,35497.5,False,True,2022-06-02 12:00:00,35504.8,35519.65,35477.6,35497.5,0,35510.906233155,False,0,True,5,35520.670759167406,False,0,True,17,35532.5973907224,False,0,True,17,35564.79759744544,False,0,True,14,35580.93963891581,False,0,True,11,0,16,0,5,0,58,SELL,-1,35578.3,2022-06-02 12:30:00,BUY,837,s8
NIFTY BANK,NSE,2022-06-02 13:20:00,35486.35,False,True,2022-06-02 13:20:00,35463.05,35488.5,35438.3,35486.35,0,35491.42412320433,False,0,True,9,35511.3226134372,False,0,True,5,35523.27763300403,False,0,True,8,35550.89118528437,False,0,True,10,35571.12468054103,False,0,True,7,0,32,0,5,0,74,SELL,-1,35592.3,2022-06-02 13:40:00,BUY,838,s8
NIFTY BANK,NSE,2022-06-03 11:45:00,35738.45,True,False,2022-06-03 11:45:00,35732.95,35739.55,35715.15,35738.45,0,35721.243877469606,True,5,False,0,35710.842960857364,True,5,False,0,35679.383312882455,True,13,False,0,35641.299707155864,True,13,False,0,35616.37575588871,True,13,False,0,52,0,42,0,30,0,BUY,1,35620.25,2022-06-03 12:25:00,SELL,839,s8
NIFTY BANK,NSE,2022-06-03 14:35:00,35388.4,False,True,2022-06-03 14:35:00,35350.6,35393.2,35350.6,35388.4,0,35407.6117516812,False,0,True,5,35492.76317949657,False,0,True,13,35564.85320532142,False,0,True,8,35592.02329562645,False,0,True,8,35597.19600313608,False,0,True,7,0,24,0,28,0,9,SELL,-1,35292.8,2022-06-08 10:35:00,BUY,840,s8
NIFTY BANK,NSE,2022-06-08 14:00:00,34901.8,False,True,2022-06-08 14:00:00,34950.65,34950.65,34900.25,34901.8,0,34938.28186560143,False,0,True,5,35060.705649767595,False,0,True,18,35118.350231365344,False,0,True,15,35120.6277941907,False,0,True,11,35174.060976282395,False,0,True,15,0,7,0,12,0,12,SELL,-1,35052.6,2022-06-09 15:00:00,BUY,841,s8
NIFTY BANK,NSE,2022-06-13 09:35:00,33392.85,False,True,2022-06-13 09:35:00,33402.15,33414.1,33384.8,33392.85,0,33632.369531753466,False,0,True,5,34369.781710904776,False,0,True,5,34645.24512690914,False,0,True,5,34776.25984016072,False,0,True,5,34913.15531244911,False,0,True,5,0,5,0,5,0,109,SELL,-1,33679.9,2022-06-16 09:15:00,BUY,842,s8
NIFTY BANK,NSE,2022-06-16 11:40:00,33175.25,False,True,2022-06-16 11:40:00,33283.65,33283.65,33140.4,33175.25,0,33264.30391976737,False,0,True,7,33389.91769993181,False,0,True,14,33435.641900665694,False,0,True,13,33439.57853341526,False,0,True,9,33536.22613342048,False,0,True,17,0,5,0,13,0,251,SELL,-1,32923.75,2022-06-21 09:15:00,BUY,843,s8
NIFTY BANK,NSE,2022-06-21 11:30:00,33205.0,True,False,2022-06-21 11:30:00,33170.4,33205.45,33163.25,33205.0,0,33177.908191048766,True,9,False,0,33112.93641092489,True,14,False,0,32965.3445841286,True,13,False,0,32864.31896115136,True,12,False,0,32875.27197747236,True,8,False,0,28,0,33,0,13,0,BUY,1,32961.35,2022-06-22 09:15:00,SELL,844,s8
NIFTY BANK,NSE,2022-06-22 12:55:00,32863.0,False,True,2022-06-22 12:55:00,32873.3,32896.65,32836.15,32863.0,0,32875.003105982774,False,0,True,6,32888.82985234662,False,0,True,15,32957.66345850003,False,0,True,12,33005.38843907025,False,0,True,7,32999.698887020175,False,0,True,5,0,45,0,52,0,14,SELL,-1,33061.3,2022-06-23 09:20:00,BUY,845,s8
NIFTY BANK,NSE,2022-06-23 10:20:00,33379.7,True,False,2022-06-23 10:20:00,33403.7,33418.75,33372.5,33379.7,0,33377.746189050216,True,5,False,0,33200.74158592467,True,12,False,0,33058.82235000305,True,14,False,0,33021.282035829776,True,13,False,0,33003.17170091333,True,13,False,0,12,0,14,0,6,0,BUY,1,33052.7,2022-06-23 12:20:00,SELL,846,s8
NIFTY BANK,NSE,2022-06-23 15:00:00,33223.25,True,False,2022-06-23 15:00:00,33265.45,33274.15,33150.05,33223.25,0,33209.42898069141,True,7,False,0,33118.26240642825,True,19,False,0,33087.90851948606,True,18,False,0,33074.22705375035,True,17,False,0,33048.771584556394,True,18,False,0,5,0,7,0,16,0,BUY,1,33610.1,2022-06-28 09:20:00,SELL,847,s8
NIFTY BANK,NSE,2022-06-29 10:00:00,33242.2,False,True,2022-06-29 10:00:00,33247.25,33265.9,33228.45,33242.2,0,33253.497796654294,False,0,True,5,33388.66316611406,False,0,True,10,33505.87912007698,False,0,True,10,33579.33194092147,False,0,True,14,33582.56240493251,False,0,True,10,0,10,0,10,0,9,SELL,-1,33461.95,2022-06-30 09:20:00,BUY,848,s8
NIFTY BANK,NSE,2022-07-01 09:30:00,33149.0,False,True,2022-07-01 09:30:00,33129.05,33155.9,33105.7,33149.0,0,33198.582469473615,False,0,True,9,33349.95143189732,False,0,True,16,33405.045343996426,False,0,True,10,33417.391452468495,False,0,True,10,33442.10769905952,False,0,True,10,0,5,0,10,0,6,SELL,-1,33430.05,2022-07-01 13:05:00,BUY,849,s8
NIFTY BANK,NSE,2022-07-04 09:30:00,33683.3,True,False,2022-07-04 09:30:00,33716.95,33735.55,33659.55,33683.3,0,33669.061658381346,True,7,False,0,33557.51351001503,True,7,False,0,33463.2765209967,True,5,False,0,33416.469395813765,True,15,False,0,33413.534822644164,True,13,False,0,35,0,36,0,9,0,BUY,1,33793.85,2022-07-05 15:00:00,SELL,850,s8
NIFTY BANK,NSE,2022-07-06 12:15:00,34197.25,True,False,2022-07-06 12:15:00,34182.0,34208.7,34170.45,34197.25,0,34166.906029175494,True,7,False,0,34143.23134887677,True,17,False,0,34124.81538180625,True,16,False,0,34091.741928610696,True,16,False,0,33970.06377029558,True,17,False,0,18,0,7,0,192,0,BUY,1,35192.4,2022-07-12 15:05:00,SELL,851,s8
NIFTY BANK,NSE,2022-07-13 12:55:00,34945.1,False,True,2022-07-13 12:55:00,34989.25,34990.4,34912.05,34945.1,0,34992.26011989504,False,0,True,5,35045.48243321323,False,0,True,13,35109.29115827992,False,0,True,14,35169.624441355925,False,0,True,14,35158.8857906136,False,0,True,13,0,52,0,34,0,18,SELL,-1,34913.55,2022-07-18 09:15:00,BUY,852,s8
NIFTY BANK,NSE,2022-07-18 12:05:00,34994.45,True,False,2022-07-18 12:05:00,34961.75,34994.45,34955.65,34994.45,0,34969.98219094086,True,9,False,0,34934.794358984174,True,8,False,0,34848.22946633877,True,11,False,0,34779.935675225664,True,10,False,0,34789.933788649825,True,15,False,0,48,0,51,0,14,0,BUY,1,36487.45,2022-07-26 09:55:00,SELL,853,s8
NIFTY BANK,NSE,2022-07-27 12:50:00,36721.9,True,False,2022-07-27 12:50:00,36668.0,36723.15,36660.1,36721.9,0,36667.66466072984,True,5,False,0,36616.145572184025,True,17,False,0,36559.22918937834,True,15,False,0,36535.785110902354,True,13,False,0,36505.45360304128,True,13,False,0,27,0,35,0,20,0,BUY,1,37751.6,2022-08-03 11:05:00,SELL,854,s8
NIFTY BANK,NSE,2022-08-03 15:15:00,37969.35,True,False,2022-08-03 15:15:00,38035.4,38036.2,37967.7,37969.35,0,37964.41213566124,True,8,False,0,37893.96339204635,True,16,False,0,37864.95353194472,True,16,False,0,37859.75543451288,True,8,False,0,37792.78917017897,True,5,False,0,7,0,8,0,251,0,BUY,1,37796.4,2022-08-04 11:15:00,SELL,855,s8
NIFTY BANK,NSE,2022-08-04 13:30:00,37634.85,False,True,2022-08-04 13:30:00,37694.75,37704.2,37629.2,37634.85,0,37662.09515317725,False,0,True,6,37669.144378018784,False,0,True,6,37743.4582369451,False,0,True,12,37801.59145755341,False,0,True,10,37795.053224348114,False,0,True,8,0,27,0,32,0,16,SELL,-1,37801.85,2022-08-04 15:00:00,BUY,856,s8
NIFTY BANK,NSE,2022-08-05 10:35:00,38042.6,True,False,2022-08-05 10:35:00,38066.95,38071.3,38005.0,38042.6,0,38022.72880665621,True,8,False,0,37929.16317317388,True,7,False,0,37834.973557497535,True,5,False,0,37815.007914320006,True,17,False,0,37799.8032625541,True,17,False,0,16,0,17,0,7,0,BUY,1,37866.6,2022-08-05 14:25:00,SELL,857,s8
NIFTY BANK,NSE,2022-08-08 10:40:00,38090.1,True,False,2022-08-08 10:40:00,38119.15,38123.9,38083.85,38090.1,0,38079.11732539177,True,5,False,0,37989.65012639568,True,13,False,0,37958.77561507751,True,13,False,0,37935.68170415618,True,13,False,0,37893.414775992205,True,13,False,0,5,0,13,0,83,0,BUY,1,39345.8,2022-08-19 11:00:00,SELL,858,s8
NIFTY BANK,NSE,2022-08-19 12:30:00,38946.45,False,True,2022-08-19 12:30:00,38906.0,38950.85,38848.4,38946.45,0,38988.08617019232,False,0,True,8,39139.07838241013,False,0,True,19,39299.365445263575,False,0,True,6,39369.387903770985,False,0,False,0,39342.77304047103,False,0,True,19,0,19,0,23,0,5,SELL,-1,38642.6,2022-08-23 14:20:00,BUY,859,s8
